"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"0500000US31143","Polk County, Nebraska","2058","98","2.5","1.3","2.4","1.3","4.4","1.5","6.9","1.8","12.3","2.6","23.4","3.9","14.1","2.8","19.9","3.2","9.3","2.3","4.7","1.7","71771","6142","89903","5943","42.9","(X)","(X)","(X)","(X)","(X)","1379","90","1.6","1.2","0.7","0.8","2.4","1.3","3.6","1.8","8.8","3.3","22.1","5.7","15.4","3.5","26.4","4.6","12.3","3.1","6.7","2.4","92736","7363","107271","7204","(X)","(X)","44.5","(X)","(X)","(X)","1225","88","1.3","1.2","0.3","0.5","1.0","0.7","2.5","1.9","8.2","3.6","21.0","6.0","16.7","3.9","27.8","5.0","13.6","3.5","7.6","2.7","98083","9472","N","N","(X)","(X)","(X)","(X)","(X)","(X)","679","98","4.3","2.9","6.5","3.7","9.7","4.2","13.8","3.8","19.6","5.3","29.2","6.6","9.4","3.8","4.1","2.4","2.9","3.2","0.4","1.7","48257","5368","51192","6392","(X)","(X)","(X)","(X)","38.6","(X)",
"0500000US31145","Red Willow County, Nebraska","4442","218","3.3","2.1","7.6","3.4","6.9","2.5","8.6","2.8","17.4","4.1","15.6","3.6","14.0","3.4","13.9","2.9","6.2","2.4","6.4","2.5","60000","6267","83794","11447","36.2","(X)","(X)","(X)","(X)","(X)","2450","191","4.0","3.1","4.7","3.7","1.2","1.0","4.2","2.4","11.6","5.0","15.9","5.0","17.5","4.8","21.6","5.0","10.8","4.5","8.6","3.3","89079","7071","101281","9053","(X)","(X)","36.3","(X)","(X)","(X)","2064","167","1.4","1.5","4.1","3.6","0.4","0.7","3.1","2.1","9.8","4.5","13.1","4.5","19.4","5.4","25.6","5.8","12.8","5.0","10.2","4.0","94451","12230","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1992","278","2.5","2.4","11.2","5.6","13.9","5.3","14.4","5.5","24.9","7.8","16.5","6.1","7.8","4.4","4.5","3.6","0.7","1.0","3.7","3.3","38568","1893","61558","20504","(X)","(X)","(X)","(X)","35.4","(X)",
"0500000US31147","Richardson County, Nebraska","3563","123","3.5","1.6","6.9","2.9","9.5","2.9","11.5","3.0","16.4","3.3","14.3","3.7","11.3","3.5","16.3","3.3","5.7","2.1","4.5","2.2","55578","8221","77469","7860","29.9","(X)","(X)","(X)","(X)","(X)","2176","165","1.6","1.6","2.4","1.9","3.9","2.5","8.6","3.3","14.3","4.1","16.9","4.9","12.9","4.6","24.8","5.2","8.5","3.2","6.0","3.1","79459","11304","95149","8337","(X)","(X)","29.9","(X)","(X)","(X)","1753","163","0.0","1.4","0.2","0.3","3.4","2.9","8.7","3.9","10.9","3.9","15.5","5.4","13.0","5.3","30.3","6.3","10.4","4.0","7.5","3.8","97993","15137","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1387","194","8.8","4.0","13.9","6.2","18.7","6.7","16.1","6.2","18.9","5.7","10.9","4.0","7.1","4.6","2.2","1.8","1.2","1.1","2.1","1.9","31887","3936","47094","12911","(X)","(X)","(X)","(X)","29.8","(X)",
"0500000US31149","Rock County, Nebraska","582","73","6.2","3.1","1.7","1.4","9.8","3.8","9.5","3.7","19.2","6.5","16.5","5.6","12.0","3.3","12.0","4.1","2.9","1.7","10.1","4.0","57500","11153","84098","10422","41.8","(X)","(X)","(X)","(X)","(X)","393","67","4.3","3.5","0.8","1.0","8.4","4.9","5.9","3.3","13.5","6.9","18.6","7.9","14.2","4.6","16.0","5.8","3.8","2.4","14.5","5.9","72250","19527","103585","14907","(X)","(X)","51.4","(X)","(X)","(X)","354","62","3.1","2.9","0.8","1.2","4.5","2.7","4.0","2.9","14.7","7.6","19.5","8.5","15.8","5.2","17.8","6.3","4.2","2.7","15.5","6.7","84722","16494","N","N","(X)","(X)","(X)","(X)","(X)","(X)","189","40","13.2","7.2","3.7","3.2","12.7","5.5","16.9","8.7","28.0","12.3","12.2","5.9","7.4","4.9","3.7","4.2","1.1","1.8","1.1","1.9","36250","5852","42483","6990","(X)","(X)","(X)","(X)","21.7","(X)",
"0500000US31151","Saline County, Nebraska","5166","171","3.4","2.0","1.6","1.3","8.2","3.0","5.7","2.6","13.7","3.6","14.5","2.8","20.2","4.0","19.1","3.2","7.7","2.5","5.9","1.8","77027","3223","90911","5000","42.3","(X)","(X)","(X)","(X)","(X)","3625","204","1.2","1.3","0.3","0.6","5.4","2.9","2.1","0.7","10.6","3.7","17.1","3.3","20.5","4.3","25.2","4.4","11.4","3.3","6.3","2.3","88933","1639","104910","6543","(X)","(X)","43.2","(X)","(X)","(X)","2890","203","0.1","0.2","0.1","0.3","2.8","2.0","1.3","0.6","5.6","1.9","16.6","4.1","23.2","5.0","29.3","5.3","13.7","3.9","7.3","2.7","100365","13426","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1541","202","9.2","5.8","4.9","3.9","16.6","7.5","13.8","7.9","20.8","6.5","11.8","4.8","17.8","7.5","3.3","1.9","1.2","1.3","0.6","0.5","38188","6113","48685","6092","(X)","(X)","(X)","(X)","38.3","(X)",
"0500000US31153","Sarpy County, Nebraska","72661","493","2.2","0.4","1.5","0.4","4.2","0.5","4.8","0.6","8.0","0.8","15.3","1.0","13.2","0.9","23.3","1.1","13.2","0.7","14.3","0.9","101402","1883","121934","2493","29.7","(X)","(X)","(X)","(X)","(X)","51823","852","1.2","0.4","0.7","0.3","2.2","0.5","2.8","0.6","5.3","0.7","13.0","1.0","13.4","1.0","27.1","1.5","16.3","1.0","18.1","1.2","119932","2540","139851","3027","(X)","(X)","30.6","(X)","(X)","(X)","41327","946","0.5","0.2","0.4","0.2","1.0","0.3","1.9","0.5","2.9","0.5","10.5","1.0","12.6","1.3","28.9","1.5","19.3","1.2","22.0","1.3","133872","2864","155389","3345","(X)","(X)","(X)","(X)","(X)","(X)","20838","911","5.2","1.1","3.8","1.1","10.1","1.4","10.2","1.6","15.8","2.0","21.9","2.3","12.2","1.8","13.2","1.7","4.3","1.0","3.2","1.0","55714","2584","70618","3765","(X)","(X)","(X)","(X)","26.0","(X)",
"0500000US31155","Saunders County, Nebraska","8820","224","3.0","1.1","3.1","1.2","5.7","1.2","4.0","1.0","9.2","1.4","15.4","2.1","13.7","1.8","24.6","2.6","12.4","2.2","9.0","1.8","89395","6165","106904","5883","39.0","(X)","(X)","(X)","(X)","(X)","6157","248","1.2","0.7","1.6","1.4","2.9","1.0","1.0","0.5","6.6","1.5","14.0","2.2","14.7","2.6","30.1","3.2","16.4","3.1","11.5","2.3","109378","3437","124449","6955","(X)","(X)","39.4","(X)","(X)","(X)","5263","246","0.2","0.2","0.4","0.3","2.2","1.1","0.9","0.6","5.7","1.5","12.1","2.1","13.9","2.6","32.4","3.3","19.2","3.6","12.8","2.5","115887","4959","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2663","220","8.0","3.1","7.0","2.6","12.1","3.2","10.8","3.2","16.0","3.5","19.2","4.1","11.3","3.0","10.1","3.8","2.4","1.4","3.2","3.0","46649","6138","63184","11333","(X)","(X)","(X)","(X)","37.7","(X)",
"0500000US31157","Scotts Bluff County, Nebraska","15093","235","4.4","1.3","6.3","1.5","9.2","1.6","9.5","1.7","13.0","1.8","15.9","1.9","14.9","2.0","17.5","2.2","5.3","1.2","3.9","0.9","60960","5263","78307","3993","38.9","(X)","(X)","(X)","(X)","(X)","9344","363","2.4","1.2","2.5","1.3","4.2","1.2","7.4","1.9","11.2","2.1","16.1","2.3","17.6","2.6","24.6","3.2","8.3","1.8","5.8","1.5","82514","6096","97964","5592","(X)","(X)","40.2","(X)","(X)","(X)","6883","395","0.4","0.4","0.9","0.8","2.3","1.3","5.5","1.8","7.4","2.1","17.1","2.7","21.2","3.3","28.2","3.6","9.8","2.0","7.2","1.9","92610","6448","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5749","376","8.4","2.7","13.6","3.3","17.6","3.6","12.9","3.1","16.0","3.2","15.4","3.4","9.7","2.6","5.0","2.0","0.3","0.5","0.9","0.7","33241","2972","44281","3737","(X)","(X)","(X)","(X)","35.5","(X)",
"0500000US31159","Seward County, Nebraska","6645","144","2.2","0.7","2.2","1.0","5.4","1.5","4.6","1.3","11.2","2.0","19.8","2.6","14.3","2.3","21.3","2.4","10.7","2.0","8.3","1.7","81122","2098","99411","4060","35.5","(X)","(X)","(X)","(X)","(X)","4733","179","0.7","0.5","0.8","0.5","3.2","1.4","2.3","1.0","7.3","1.8","19.4","3.3","14.1","2.2","28.0","3.5","13.5","2.4","10.7","2.4","105659","6602","116238","5535","(X)","(X)","35.6","(X)","(X)","(X)","3960","189","0.3","0.4","0.5","0.4","1.4","1.0","1.8","0.9","4.2","1.3","16.3","3.6","15.1","2.3","32.1","3.8","15.6","2.8","12.6","2.9","115031","4183","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1912","194","6.1","2.4","5.6","3.7","12.7","3.7","10.7","3.8","19.6","4.9","21.1","4.5","15.8","6.0","4.9","2.1","2.5","2.5","1.2","1.0","47250","6349","54353","5308","(X)","(X)","(X)","(X)","33.9","(X)",
"0500000US31161","Sheridan County, Nebraska","2122","104","4.5","1.7","1.7","1.0","9.9","2.9","10.5","2.7","14.5","3.3","21.5","3.4","12.5","3.0","14.5","3.9","5.3","1.9","5.1","1.8","56900","3718","83528","9807","35.0","(X)","(X)","(X)","(X)","(X)","1445","115","2.4","1.8","0.8","0.8","5.2","2.9","9.4","2.9","12.8","3.8","23.7","4.0","14.7","3.7","17.4","4.8","7.3","2.8","6.4","2.6","69948","5457","98495","14112","(X)","(X)","38.2","(X)","(X)","(X)","1209","102","1.2","1.2","0.7","0.7","4.3","2.2","8.3","2.9","13.7","4.2","22.6","4.3","14.9","4.4","19.8","5.5","7.3","2.9","7.3","3.0","72188","13117","N","N","(X)","(X)","(X)","(X)","(X)","(X)","677","105","9.7","4.2","3.7","2.5","22.0","8.2","15.2","5.6","16.7","6.5","14.9","5.5","8.6","5.1","5.8","3.8","1.0","1.2","2.4","1.7","33750","6792","48664","6816","(X)","(X)","(X)","(X)","24.7","(X)",
"0500000US31163","Sherman County, Nebraska","1294","79","3.6","1.5","4.1","2.2","8.8","2.9","5.3","2.3","20.1","4.3","21.8","5.6","11.2","3.7","17.2","3.9","4.3","2.2","3.6","1.7","61935","7045","73202","6254","50.2","(X)","(X)","(X)","(X)","(X)","818","87","1.3","1.0","0.2","0.4","4.4","2.2","5.6","2.9","21.4","6.0","20.8","6.3","13.1","4.2","22.2","5.3","5.7","2.9","5.1","2.9","70156","9110","86550","8415","(X)","(X)","51.2","(X)","(X)","(X)","640","78","0.8","0.8","0.3","0.5","3.8","2.3","2.2","1.7","19.1","6.2","20.0","5.4","13.6","4.9","28.4","6.2","6.1","3.1","5.8","3.2","83036","17572","N","N","(X)","(X)","(X)","(X)","(X)","(X)","476","80","8.2","3.8","10.7","5.8","17.4","6.4","8.0","3.7","17.9","6.3","20.6","8.3","7.6","5.5","6.9","4.5","1.7","2.6","1.1","1.3","36688","4343","47773","6847","(X)","(X)","(X)","(X)","48.3","(X)",
"0500000US31165","Sioux County, Nebraska","457","61","2.6","2.0","3.7","3.0","8.5","4.7","9.2","4.4","12.5","5.9","25.2","6.9","14.9","5.0","13.3","4.9","5.9","2.7","4.2","2.9","54076","6745","73691","6752","50.3","(X)","(X)","(X)","(X)","(X)","314","61","0.0","7.6","1.3","1.7","7.6","5.5","8.6","5.1","4.5","3.0","26.8","9.3","19.4","6.3","18.5","7.0","7.6","3.6","5.7","4.1","77000","11652","87405","9029","(X)","(X)","58.3","(X)","(X)","(X)","286","56","0.0","8.4","0.7","1.5","8.0","5.8","5.2","4.6","3.8","2.9","26.9","10.0","20.6","6.8","19.9","7.8","8.4","4.1","6.3","4.6","81563","9051","N","N","(X)","(X)","(X)","(X)","(X)","(X)","143","36","8.4","6.1","9.1","8.4","10.5","8.6","14.7","8.8","30.1","13.7","17.5","9.3","4.9","5.3","2.8","3.5","2.1","2.9","0.0","16.0","37386","11946","41314","6889","(X)","(X)","(X)","(X)","32.9","(X)",
"0500000US31167","Stanton County, Nebraska","2289","65","5.8","2.5","1.7","1.2","4.8","2.0","5.8","2.2","11.5","3.5","18.8","4.3","16.9","3.5","19.7","3.5","7.6","3.0","7.5","3.3","78275","6920","97831","9627","42.3","(X)","(X)","(X)","(X)","(X)","1532","100","2.9","2.2","2.2","1.5","2.3","1.6","3.7","2.5","8.4","3.1","17.0","4.2","18.5","4.6","25.8","4.8","9.9","4.1","9.3","5.1","93103","7951","113067","13717","(X)","(X)","40.7","(X)","(X)","(X)","1348","109","3.2","2.6","0.6","0.6","1.6","1.4","2.9","2.5","5.6","2.9","15.3","4.0","20.3","5.1","28.8","5.4","11.2","4.6","10.5","5.7","100530","5620","N","N","(X)","(X)","(X)","(X)","(X)","(X)","757","114","11.6","6.1","2.1","1.8","10.7","5.4","10.2","4.6","18.4","8.6","21.1","7.7","12.5","6.5","6.3","3.8","3.2","3.5","3.8","3.2","43580","13188","63863","13361","(X)","(X)","(X)","(X)","44.0","(X)",
"0500000US31169","Thayer County, Nebraska","2082","85","4.9","1.9","3.2","1.3","9.1","2.5","7.4","2.1","11.4","2.1","21.4","2.9","13.4","2.3","19.6","2.9","5.5","1.6","4.2","1.5","63095","3537","80688","5042","43.9","(X)","(X)","(X)","(X)","(X)","1306","72","2.8","1.8","1.8","1.1","3.5","1.7","5.2","1.8","10.3","2.9","21.5","3.8","16.5","3.4","25.6","4.2","7.7","2.2","5.1","2.0","81304","5116","92706","5980","(X)","(X)","41.9","(X)","(X)","(X)","1092","69","2.4","1.8","1.2","0.9","2.5","1.5","3.7","1.4","7.2","2.3","21.5","4.4","17.8","4.0","29.5","4.7","8.5","2.6","5.8","2.3","86731","9030","N","N","(X)","(X)","(X)","(X)","(X)","(X)","776","76","8.6","3.7","6.1","3.2","18.2","5.7","12.2","4.2","15.5","4.0","20.5","4.5","5.9","3.3","8.2","4.6","1.9","1.5","2.8","1.8","38889","6590","58007","9536","(X)","(X)","(X)","(X)","46.5","(X)",
"0500000US31171","Thomas County, Nebraska","318","42","4.4","4.2","1.3","1.7","5.0","3.7","3.8","4.6","17.6","7.4","28.3","8.5","6.0","3.6","28.0","9.6","3.5","3.1","2.2","1.8","72708","6334","83742","12024","29.6","(X)","(X)","(X)","(X)","(X)","227","48","0.9","1.3","0.0","10.4","4.4","4.1","5.3","6.3","5.3","4.9","30.4","10.7","6.6","4.7","39.2","11.1","4.8","4.3","3.1","2.7","84375","34195","100807","16373","(X)","(X)","25.6","(X)","(X)","(X)","217","49","0.9","1.4","0.0","10.9","4.6","4.2","5.5","6.6","5.5","5.1","29.0","10.9","6.9","5.0","39.2","11.3","5.1","4.4","3.2","2.8","90208","31873","N","N","(X)","(X)","(X)","(X)","(X)","(X)","91","30","13.2","13.1","4.4","6.0","6.6","8.3","0.0","23.7","48.4","18.0","23.1","12.3","4.4","4.2","0.0","23.7","0.0","23.7","0.0","23.7","43594","5701","41174","6543","(X)","(X)","(X)","(X)","39.6","(X)",
"0500000US31173","Thurston County, Nebraska","1983","35","5.7","1.6","4.1","1.5","9.0","2.0","5.0","1.3","15.6","2.6","20.2","3.1","12.6","2.2","18.4","3.1","5.4","1.5","3.9","1.3","64838","3033","78288","4165","46.7","(X)","(X)","(X)","(X)","(X)","1410","77","4.6","1.7","2.1","1.2","3.8","1.6","5.2","1.8","14.3","3.2","22.4","3.8","13.5","2.8","22.4","3.9","7.5","2.1","4.2","1.4","70761","6254","87983","5134","(X)","(X)","48.9","(X)","(X)","(X)","888","75","2.6","1.6","0.0","2.8","1.7","1.2","3.7","1.7","9.7","3.5","21.1","4.5","14.2","3.6","30.2","5.1","10.2","2.7","6.6","2.3","95114","8795","N","N","(X)","(X)","(X)","(X)","(X)","(X)","573","75","10.3","3.6","9.2","4.0","21.6","5.4","5.6","3.1","20.6","5.6","18.7","5.4","7.2","4.1","4.7","2.8","1.2","1.2","0.9","1.4","38191","4363","44462","5524","(X)","(X)","(X)","(X)","40.0","(X)",
"0500000US31175","Valley County, Nebraska","1822","75","3.3","1.7","3.5","1.6","8.6","2.6","6.8","2.9","12.7","3.5","26.2","4.7","13.9","3.4","13.1","3.0","3.6","1.8","8.3","3.2","58902","3509","86425","10742","40.4","(X)","(X)","(X)","(X)","(X)","1165","102","0.0","2.1","1.6","1.5","7.8","3.2","4.5","3.1","7.5","3.1","23.6","4.7","18.1","4.7","19.2","4.6","5.6","2.8","12.0","4.6","84125","9605","103744","11251","(X)","(X)","39.0","(X)","(X)","(X)","915","91","0.0","2.7","1.0","1.4","3.2","2.1","3.7","3.2","5.4","2.6","22.3","5.1","18.8","4.9","24.4","5.5","6.8","3.6","14.5","5.7","92639","9318","N","N","(X)","(X)","(X)","(X)","(X)","(X)","657","89","9.3","4.6","8.4","4.5","14.9","5.3","10.7","5.2","21.5","7.7","26.5","8.5","4.9","2.9","2.1","2.4","0.0","3.7","1.8","2.4","39958","4750","52167","18620","(X)","(X)","(X)","(X)","37.7","(X)",
"0500000US31177","Washington County, Nebraska","8391","139","2.6","1.1","2.8","1.1","5.2","1.5","6.6","1.8","9.1","2.1","14.2","2.8","14.1","2.3","21.1","3.1","13.1","2.2","11.3","1.7","90188","6843","112711","5942","26.7","(X)","(X)","(X)","(X)","(X)","5761","299","1.5","1.0","0.6","0.5","3.0","1.4","4.1","1.7","6.5","2.5","13.7","2.8","14.1","2.8","23.5","3.2","18.4","3.0","14.6","2.4","118017","5447","132971","7801","(X)","(X)","28.7","(X)","(X)","(X)","4988","255","0.1","0.2","0.1","0.1","1.7","0.9","1.6","1.1","7.0","2.9","11.2","2.6","15.0","3.2","26.3","3.6","20.2","3.5","16.8","2.8","125909","6586","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2630","313","5.0","2.5","7.5","3.3","10.4","3.1","13.3","4.6","13.8","3.7","17.9","5.3","15.5","5.6","11.2","4.2","1.7","1.3","3.7","2.4","50000","11459","65905","7333","(X)","(X)","(X)","(X)","22.3","(X)",
"0500000US31179","Wayne County, Nebraska","3762","119","3.0","2.5","10.6","4.7","6.6","2.9","5.1","2.4","9.5","3.3","23.8","5.4","14.5","3.3","14.1","3.5","7.4","2.6","5.3","2.1","67687","2462","80553","5774","47.2","(X)","(X)","(X)","(X)","(X)","2236","178","1.3","1.6","3.6","3.8","1.7","1.4","2.8","1.6","8.5","3.1","23.1","5.1","19.2","5.1","22.0","5.4","8.8","3.8","9.0","3.6","82887","6108","102539","8758","(X)","(X)","42.4","(X)","(X)","(X)","1889","205","0.1","0.1","4.3","4.4","0.7","0.6","3.1","1.9","7.5","4.2","19.1","5.5","22.7","6.0","22.1","5.5","10.4","4.5","10.2","4.1","88490","13521","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1526","187","7.3","6.3","20.8","10.8","12.6","6.5","8.6","5.3","12.5","6.9","27.8","11.0","6.5","3.8","2.8","2.1","1.2","1.9","0.0","1.6","37667","20144","41221","6627","(X)","(X)","(X)","(X)","48.4","(X)",
"0500000US31181","Webster County, Nebraska","1503","96","3.7","1.3","1.9","1.1","10.1","3.1","6.9","2.4","16.0","2.9","19.0","3.7","16.6","3.1","16.2","3.4","4.7","1.4","4.9","1.5","65197","5093","84246","9767","39.8","(X)","(X)","(X)","(X)","(X)","1016","82","4.6","2.4","0.3","0.3","5.1","2.4","5.1","2.3","9.3","3.2","24.1","5.0","17.0","3.7","21.7","4.0","6.8","2.2","6.0","2.0","78200","8248","99096","13353","(X)","(X)","38.6","(X)","(X)","(X)","812","71","1.0","0.9","0.2","0.3","1.2","0.9","2.6","1.5","8.1","3.1","25.0","5.3","19.7","4.1","26.7","4.9","8.4","2.7","7.0","2.3","90909","6287","N","N","(X)","(X)","(X)","(X)","(X)","(X)","487","66","7.0","3.4","5.3","3.5","22.0","8.7","11.5","5.9","22.4","6.7","14.0","4.3","10.1","5.0","4.9","4.9","0.2","0.5","2.7","2.6","38510","4581","49636","6796","(X)","(X)","(X)","(X)","36.1","(X)",
"0500000US31183","Wheeler County, Nebraska","359","43","0.8","0.9","2.2","1.6","12.0","5.0","12.5","6.1","14.2","5.5","20.1","6.0","12.3","5.6","12.5","4.2","8.1","5.1","5.3","3.6","55893","7418","83605","13621","46.5","(X)","(X)","(X)","(X)","(X)","224","35","0.0","10.6","3.1","2.3","3.6","3.5","10.3","5.8","13.8","7.1","16.1","5.4","15.6","7.9","19.2","6.4","11.6","8.0","6.7","5.5","77500","9388","97746","15480","(X)","(X)","39.3","(X)","(X)","(X)","210","34","0.0","11.2","2.9","2.2","3.8","3.7","11.0","6.2","12.4","7.2","14.8","5.7","16.7","8.4","19.0","6.5","12.4","8.5","7.1","5.8","80000","11180","N","N","(X)","(X)","(X)","(X)","(X)","(X)","135","36","2.2","2.6","0.7","1.9","25.9","13.1","16.3","13.1","14.8","9.7","28.1","11.9","5.2","4.3","1.5","2.4","2.2","2.7","3.0","3.1","39375","9298","59410","22200","(X)","(X)","(X)","(X)","58.5","(X)",
"0500000US31185","York County, Nebraska","5589","189","3.9","1.5","2.6","1.2","5.7","2.1","7.2","2.1","11.1","2.6","19.9","3.1","17.6","3.2","18.1","3.0","6.8","1.6","7.0","1.6","74058","5766","91015","5016","38.8","(X)","(X)","(X)","(X)","(X)","3631","200","1.3","0.8","0.4","0.4","4.5","2.3","4.4","1.9","8.5","3.1","18.6","3.2","19.2","3.5","23.6","3.7","9.8","2.3","9.8","2.4","88455","10001","110256","7069","(X)","(X)","35.6","(X)","(X)","(X)","2936","201","0.6","0.5","0.4","0.5","2.8","1.9","3.6","2.0","6.6","2.7","18.7","3.6","19.5","3.9","24.2","4.0","12.0","2.7","11.5","2.7","97938","5697","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1958","222","9.2","3.9","6.8","3.4","11.6","5.4","12.1","4.4","16.0","4.6","21.1","5.9","12.6","4.8","8.9","4.1","0.4","0.4","1.4","1.2","42429","8260","52114","5995","(X)","(X)","(X)","(X)","42.0","(X)",
"0500000US32001","Churchill County, Nevada","9728","277","4.7","1.5","1.9","0.8","8.3","2.3","9.0","2.5","10.0","2.2","17.1","3.6","13.9","3.4","19.3","3.3","6.7","1.6","9.1","2.7","73268","5865","91460","6952","30.1","(X)","(X)","(X)","(X)","(X)","5732","418","1.4","1.1","0.3","0.2","5.0","2.2","7.5","3.3","5.5","1.9","19.8","5.0","13.4","3.9","23.6","4.4","10.4","2.8","13.1","4.1","94339","7575","113786","10387","(X)","(X)","32.7","(X)","(X)","(X)","4303","419","0.7","0.8","0.0","1.0","3.9","2.5","7.6","3.7","5.8","2.3","17.1","4.9","13.2","4.3","27.5","5.3","11.3","3.2","12.8","4.9","103375","11333","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3996","388","9.9","3.5","4.2","1.8","13.2","4.4","12.8","4.0","16.5","4.3","15.6","4.7","13.7","6.2","11.2","4.2","1.0","0.9","1.9","2.0","41677","4344","54507","5627","(X)","(X)","(X)","(X)","24.8","(X)",
"0500000US32003","Clark County, Nevada","847378","2361","5.7","0.2","2.9","0.2","6.4","0.3","7.2","0.2","11.3","0.3","17.2","0.4","13.6","0.3","17.4","0.4","8.6","0.3","9.6","0.3","73845","670","101010","1088","40.5","(X)","(X)","(X)","(X)","(X)","543737","4212","3.7","0.2","1.7","0.2","4.4","0.2","5.8","0.2","10.1","0.4","17.0","0.4","14.9","0.4","20.2","0.5","10.3","0.4","11.9","0.3","86678","938","114531","1222","(X)","(X)","42.7","(X)","(X)","(X)","365909","3967","1.8","0.2","0.9","0.1","2.8","0.2","4.0","0.2","7.7","0.4","15.4","0.5","15.3","0.5","23.1","0.6","13.0","0.5","15.9","0.4","103487","1131","134358","1576","(X)","(X)","(X)","(X)","(X)","(X)","303641","4119","10.1","0.5","5.4","0.3","11.1","0.6","10.6","0.5","14.6","0.6","17.8","0.7","11.2","0.5","10.5","0.4","4.2","0.3","4.4","0.4","47946","892","69846","1797","(X)","(X)","(X)","(X)","34.5","(X)",
"0500000US32005","Douglas County, Nevada","21096","306","3.2","0.8","2.5","0.8","6.0","1.3","7.2","1.4","8.9","1.4","13.6","1.6","15.0","1.7","19.3","2.0","10.4","1.4","13.9","1.7","88018","6050","122321","6658","38.0","(X)","(X)","(X)","(X)","(X)","15174","533","2.2","0.8","0.9","0.4","3.6","1.0","5.8","1.7","6.7","1.4","14.2","2.0","16.2","2.2","21.6","2.5","12.4","1.9","16.6","2.1","100742","4382","136933","7901","(X)","(X)","38.8","(X)","(X)","(X)","12580","507","2.3","1.0","0.5","0.3","2.8","1.0","4.2","1.5","5.4","1.5","12.5","2.2","16.4","2.6","23.3","2.7","13.7","2.1","18.9","2.5","112897","9962","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5922","473","5.9","1.8","6.6","2.7","13.2","3.9","12.6","3.4","14.2","3.7","13.1","2.8","11.3","2.8","12.7","3.1","4.7","2.4","5.7","1.9","46437","6517","79201","11469","(X)","(X)","(X)","(X)","34.7","(X)",
